index,Core Density,CC AB,F1,Self Activation Status,Impurity
100_With Self Activation_Network_31,100,0.5023091525114911,0.0,With Self Activation,80.0
100_With Self Activation_Network_32,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_33,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_34,100,0.9942856926023556,0.0,With Self Activation,80.0
100_With Self Activation_Network_35,100,0.8633055553230907,0.0,With Self Activation,80.0
100_With Self Activation_Network_36,100,-1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_37,100,0.9922946038149948,0.0,With Self Activation,80.0
100_With Self Activation_Network_38,100,0.666742371584887,0.0,With Self Activation,80.0
100_With Self Activation_Network_39,100,0.6797014837636701,0.0,With Self Activation,80.0
100_With Self Activation_Network_40,100,-0.7175515015775357,0.0,With Self Activation,80.0
100_With Self Activation_Network_41,100,0.5317516989353287,0.0,With Self Activation,80.0
100_With Self Activation_Network_42,100,0.7118530392085618,0.0,With Self Activation,80.0
100_With Self Activation_Network_43,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_44,100,0.4077649098555827,0.0,With Self Activation,80.0
100_With Self Activation_Network_45,100,0.972267242798456,0.0,With Self Activation,80.0
100_With Self Activation_Network_46,100,0.0447687236603092,0.0,With Self Activation,80.0
100_With Self Activation_Network_47,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_48,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_49,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_50,100,0.7813819534187078,0.0,With Self Activation,80.0
100_With Self Activation_Network_51,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_52,100,0.6225091497852887,0.0,With Self Activation,80.0
100_With Self Activation_Network_53,100,0.9197319896524344,0.0,With Self Activation,80.0
100_With Self Activation_Network_54,100,0.9743796424176384,0.0,With Self Activation,80.0
100_With Self Activation_Network_55,100,0.9999518411573776,0.0,With Self Activation,80.0
100_With Self Activation_Network_56,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_57,100,0.6575276904104114,0.0,With Self Activation,80.0
100_With Self Activation_Network_58,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_59,100,0.9515242989919795,0.0,With Self Activation,80.0
100_With Self Activation_Network_60,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_61,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_62,100,-0.0557649001921956,0.0,With Self Activation,80.0
100_With Self Activation_Network_63,100,0.9476582119612432,0.0,With Self Activation,80.0
100_With Self Activation_Network_64,100,0.4101178908592666,0.0,With Self Activation,80.0
100_With Self Activation_Network_65,100,0.6420671056134873,0.0,With Self Activation,80.0
100_With Self Activation_Network_66,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_67,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_68,100,0.9999699477989432,0.0,With Self Activation,80.0
100_With Self Activation_Network_69,100,0.6559966138035919,0.0,With Self Activation,80.0
100_With Self Activation_Network_70,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_71,100,-0.2757763306137558,0.0,With Self Activation,80.0
100_With Self Activation_Network_72,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_73,100,0.6436371735621735,0.0,With Self Activation,80.0
100_With Self Activation_Network_74,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_75,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_76,100,0.7459922017396201,0.0,With Self Activation,80.0
100_With Self Activation_Network_77,100,0.4367130820312453,0.0,With Self Activation,80.0
100_With Self Activation_Network_78,100,0.6025286660870793,0.0,With Self Activation,80.0
100_With Self Activation_Network_79,100,-0.30840649593282,0.0,With Self Activation,80.0
100_With Self Activation_Network_80,100,0.267177845061661,0.0,With Self Activation,80.0
100_With Self Activation_Network_81,100,0.5221980280765489,0.0,With Self Activation,80.0
100_With Self Activation_Network_82,100,0.5383453099827796,0.0,With Self Activation,80.0
100_With Self Activation_Network_83,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_84,100,0.536107121222898,0.0,With Self Activation,80.0
100_With Self Activation_Network_85,100,0.994630837107488,0.0,With Self Activation,80.0
100_With Self Activation_Network_86,100,0.9083535024021516,0.0,With Self Activation,80.0
100_With Self Activation_Network_87,100,0.4480365873250885,0.0,With Self Activation,80.0
100_With Self Activation_Network_88,100,0.6650369531583162,0.0,With Self Activation,80.0
100_With Self Activation_Network_89,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_90,100,0.7704953794361279,0.0,With Self Activation,80.0
100_With Self Activation_Network_91,100,0.7356292864738836,0.0,With Self Activation,80.0
100_With Self Activation_Network_92,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_93,100,0.6373931792116211,0.0,With Self Activation,80.0
100_With Self Activation_Network_94,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_95,100,-0.8882435379104292,0.0,With Self Activation,80.0
100_With Self Activation_Network_96,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_97,100,1.0,0.0,With Self Activation,80.0
100_With Self Activation_Network_98,100,0.9978186334310528,0.0,With Self Activation,80.0
100_With Self Activation_Network_99,100,0.8982726700045086,0.0,With Self Activation,80.0
100_With Self Activation_Network_0,100,1.0,0.0,With Self Activation,100.0
80_With Self Activation_Network_0,80,-0.9999907813927842,0.9837366666666668,With Self Activation,0.0
80_With Self Activation_Network_1,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_2,80,-0.9999999472375,0.9970133333333332,With Self Activation,0.0
80_With Self Activation_Network_3,80,-0.9999999548401852,0.99716,With Self Activation,0.0
80_With Self Activation_Network_4,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_5,80,-0.999993060726582,0.9856733333333332,With Self Activation,0.0
80_With Self Activation_Network_6,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_7,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_8,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_9,80,-0.9999999503846666,0.9970766666666664,With Self Activation,0.0
80_With Self Activation_Network_10,80,-0.9999972868730764,0.9888566666666668,With Self Activation,0.0
80_With Self Activation_Network_11,80,-0.9999983064208496,0.9904766666666664,With Self Activation,0.0
80_With Self Activation_Network_12,80,-0.9999999684510834,0.99748,With Self Activation,0.0
80_With Self Activation_Network_13,80,-0.9999997154356484,0.9947566666666666,With Self Activation,0.0
80_With Self Activation_Network_14,80,-0.9999986947690208,0.9917666666666668,With Self Activation,0.0
80_With Self Activation_Network_15,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_16,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_17,80,-0.9999996139670488,0.9941733333333334,With Self Activation,0.0
80_With Self Activation_Network_18,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_19,80,-0.9999996693083244,0.9944833333333332,With Self Activation,0.0
80_With Self Activation_Network_20,80,-0.9999993725568328,0.9931666666666666,With Self Activation,0.0
80_With Self Activation_Network_21,80,-0.9999982742952348,0.9910466666666666,With Self Activation,0.0
80_With Self Activation_Network_22,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_23,80,-0.9999995705742722,0.9939866666666668,With Self Activation,0.0
80_With Self Activation_Network_24,80,-0.9999999851985012,0.9980466666666664,With Self Activation,0.0
80_With Self Activation_Network_25,80,-1.0,0.9968633333333332,With Self Activation,0.0
80_With Self Activation_Network_26,80,-0.9999999056006064,0.99637,With Self Activation,0.0
80_With Self Activation_Network_27,80,-0.999999322874976,0.9934133333333331,With Self Activation,0.0
80_With Self Activation_Network_28,80,-0.9999298371580811,0.9684866666666666,With Self Activation,0.0
80_With Self Activation_Network_29,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_30,80,-1.0,0.9999999999999998,With Self Activation,0.0
80_With Self Activation_Network_31,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_32,80,-0.9999966085501972,0.9888266666666664,With Self Activation,0.0
80_With Self Activation_Network_33,80,-0.9999999456215488,0.99698,With Self Activation,0.0
80_With Self Activation_Network_34,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_35,80,-0.9999949916856816,0.9838266666666666,With Self Activation,0.0
80_With Self Activation_Network_36,80,-0.9999908564675316,0.9811333333333332,With Self Activation,0.0
80_With Self Activation_Network_37,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_38,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_39,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_40,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_41,80,-0.999985858657707,0.9814033333333332,With Self Activation,0.0
80_With Self Activation_Network_42,80,-0.9999999661421,0.99743,With Self Activation,0.0
80_With Self Activation_Network_43,80,-0.9998604064009426,0.9569433333333331,With Self Activation,0.0
80_With Self Activation_Network_44,80,-0.9999238682329572,0.9673333333333334,With Self Activation,0.0
80_With Self Activation_Network_45,80,-1.0,0.9999999999999998,With Self Activation,0.0
80_With Self Activation_Network_46,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_47,80,-0.9999998568134304,0.9961266666666666,With Self Activation,0.0
80_With Self Activation_Network_48,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_49,80,-0.999999819752015,0.9954866666666666,With Self Activation,0.0
80_With Self Activation_Network_50,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_51,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_52,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_53,80,-0.9999996029851076,0.9941266666666666,With Self Activation,0.0
80_With Self Activation_Network_54,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_55,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_56,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_57,80,-0.9999866281471472,0.98225,With Self Activation,0.0
80_With Self Activation_Network_58,80,-0.999998334350729,0.99072,With Self Activation,0.0
80_With Self Activation_Network_59,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_60,80,-0.9999964414690684,0.9877966666666668,With Self Activation,0.0
80_With Self Activation_Network_61,80,-0.9999995999218512,0.9945433333333332,With Self Activation,0.0
80_With Self Activation_Network_62,80,-0.9999964560347904,0.9885166666666666,With Self Activation,0.0
80_With Self Activation_Network_63,80,-0.9999932692794884,0.98211,With Self Activation,0.0
80_With Self Activation_Network_64,80,-0.9999994029394028,0.99328,With Self Activation,0.0
80_With Self Activation_Network_65,80,-0.9999846032422292,0.9808433333333332,With Self Activation,0.0
80_With Self Activation_Network_66,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_67,80,-1.0,0.9949966666666664,With Self Activation,0.0
80_With Self Activation_Network_68,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_69,80,-0.9999959964115032,0.98784,With Self Activation,0.0
80_With Self Activation_Network_70,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_71,80,-0.9999973983500569,0.9892066666666666,With Self Activation,0.0
80_With Self Activation_Network_72,80,-0.9999999218234344,0.9965833333333332,With Self Activation,0.0
80_With Self Activation_Network_73,80,-0.9999999696159824,0.9975066666666664,With Self Activation,0.0
80_With Self Activation_Network_74,80,-0.9999923719940148,0.98295,With Self Activation,0.0
80_With Self Activation_Network_75,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_76,80,-0.9999998999342614,0.9963,With Self Activation,0.0
80_With Self Activation_Network_77,80,-0.999997411907694,0.9896933333333332,With Self Activation,0.0
80_With Self Activation_Network_78,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_79,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_80,80,-0.9999999174632656,0.99654,With Self Activation,0.0
80_With Self Activation_Network_81,80,-0.9999993446697888,0.9930666666666664,With Self Activation,0.0
80_With Self Activation_Network_82,80,-0.9999999439815954,0.9969566666666668,With Self Activation,0.0
80_With Self Activation_Network_83,80,-0.9999789083611954,0.97901,With Self Activation,0.0
80_With Self Activation_Network_84,80,-1.0,1.0,With Self Activation,0.0
